搜索字段,商品名称,价格,店铺名称,颜色,评论数,图片,店铺ID,卖点,skuId,总销量,商品ID
Intel Arc A770 自营,蓝戟Arc B580 Photon 12G A750 A770 Photon 16G OC 2400MHz GDD6高端电脑游戏设计显卡 蓝戟Arc A750 Index 8G 官方标配,1459.00,蓝戟电竞旗舰店,蓝戟Arc A750 Index 8G,2000+,jfs/t1/409544/19/3137/280391/69c34ab6Fab205354/008332032075fce4.png,10071127,高频率稳定;卓越画质;高端游戏;快速响应;游戏兼容性;高端性能;多场景适用;HDMI接口;设计利器;创新技术,10062781585274,3000+,10062781585274
Intel Arc A770 自营,蓝戟 英特尔Intel Arc A770 A750 OC GDDR6超频版台式装机电脑高端设计视频解码剪辑电竞独立游戏显卡 A750 8G Index,1509.00,正扬电脑配件专营店,A750 8G Index,1000+,jfs/t1/402927/9/14512/115030/69c1ea4dF231abdda/0083320320682b3c.jpg,12350076,全金属背板;256Bit;AV1硬件加速;高端显卡;电竞优化;超强性能;PCIe 4.0;静音散热;智能风扇控;智能启停,10065186519476,1000+,10065186519476
Intel Arc A770 自营,蓝戟 英特尔Intel Arc A770 A750 OC GDDR6超频版台式装机电脑高端设计视频解码剪辑电竞独立游戏显卡 B570 10G Photon白色,1809.00,正扬电脑配件专营店,B570 10G Photon白色,1000+,jfs/t1/409293/22/768/130547/69c1e9ceF1827c52f/00833203202e0cc6.jpg,12350076,超低待机功耗;全新质保三年;灯效炫酷;10G显存;全新质保;低功耗待机;HDMI接口;PCIe 4.0;高端显卡;超频设计,10135588138136,1000+,10135588138136
Intel Arc A770 自营,英特尔酷睿Ultra 7 270K PLUS系列 RTX5070Ti 设计游戏台式电脑主机组装电脑工作站Deepseek本地部署 配三：270K PLUS+RTX5070,11299.00,英特尔电脑官方旗舰店,配三：270K PLUS+RTX5070,1000+,jfs/t1/419237/36/21881/118669/69eec387Ffb92d3c5/00833203207ec148.jpg,16859025,强劲显卡;游戏利器;设计利器;酷睿Ultra;高性能显卡,10138526297385,1000+,10138526297385
Intel Arc A770 自营,蓝戟Gunnir 锐炫ARC A380/A580/A750/A770 游戏设计视频剪辑图灵架构台式电脑高性能独立显卡 A770 Photon 【W白色】OC 8G,1499.00,蓝戟Gunnir旗舰店,A770 Photon 【W白色】OC,100+,jfs/t1/413137/36/14757/232143/69d36a2aF60f5db2d/0083320320de4d6c.png,13212027,,10087067353442,100+,10087067353442
Intel Arc A770 自营,英特尔酷睿Ultra 7 270K PLUS系列 RTX5070Ti 设计游戏台式电脑主机组装电脑工作站Deepseek本地部署 配一：270K PLUS+RTX5060Ti,9099.00,英特尔电脑官方旗舰店,配一：270K PLUS+RTX5060Ti,1000+,jfs/t1/428024/25/1328/116679/69eec369Fa9ef2823/0083320320b76534.jpg,16859025,高速体验;高效工作;流畅运行;高效处理器;WiFi无线网;16G大内存;酷睿Ultra7;强劲处理器;酷睿处理;游戏利器,10163116716650,1000+,10163116716650
Intel Arc A770 自营,蓝戟Intel Arc B580 Photon 12G OC电脑主机电竞游戏智能AI台式DIY组装机全新英特尔显卡新品锐炫I卡 配置八：270K PLUS+英特尔核显 D5,8099.00,蓝戟电竞旗舰店,配置八：270K PLUS+英特尔核显 D5,47,jfs/t1/418970/13/4778/103437/69dc9a0fF61d54a4b/0083320320527f68.jpg,10071127,高效散热;高端配置;快速响应;硬件兼容性好;英特尔显卡;显卡主流游戏;DIY自由;强劲性能;流畅游戏体验;强大图形处理,10128510175921,,10128510175921
Intel Arc A770 自营,蓝戟Arc B580 Photon 12G A750 A770 Photon 16G OC 2400MHz GDD6高端电脑游戏设计显卡 蓝戟Arc A770 Photon 8G OC 官方标配,1499.00,蓝戟电竞旗舰店,蓝戟Arc A770 Photon 8G OC,2000+,jfs/t1/239854/14/33480/340048/6914aadfF58813792/9af20845069579b1.png,10071127,高效散热;极致画质;OC性能;流畅体验;强力支持;HDMI接口;PCIe 4.0;出色设计;大容量显存;2400MHz,10062783396142,3000+,10062783396142
Intel Arc A770 自营,蓝戟 英特尔Intel Arc A770 A750 OC GDDR6超频版台式装机电脑高端设计视频解码剪辑电竞独立游戏显卡 B570 10G Photon黑色,1809.00,正扬电脑配件专营店,B570 10G Photon黑色,1000+,jfs/t1/406283/15/11907/132648/69c1e9d6F6f3adc38/0083320320a9233f.jpg,12350076,超低待机功耗;全新质保三年;AV1硬件加速;灯效炫酷;10G显存;全新质保;10G大显存;低功耗待机;HDMI接口;高端设计,10135588138135,1000+,10135588138135
Intel Arc A770 自营,蓝戟Intel Arc B580 Photon 12G OC电脑主机电竞游戏智能AI台式DIY组装机全新英特尔显卡新品锐炫I卡 配置二：12600KF+蓝戟B580T D4,6099.00,蓝戟电竞旗舰店,配置二：12600KF+蓝戟B580T D4,47,jfs/t1/390233/11/9459/144748/69787c11Ff9712cae/00833203202c794b.jpg,10071127,台式主机;电竞游戏主机;DIY组装机;锐炫I卡;主流显卡;全新英特尔;主流游戏;高效处理器;智能AI;电竞游戏,10128510175915,,10128510175915
Intel Arc A750 自营,三星（SAMSUNG）Galaxy Book5 360超薄 高性能 15.6英寸 Ultra 5 OLED触摸屏 商务办公 便携笔记本电脑 港版,8999.00,三星（SAMSUNG）电脑办公海外京东自营旗舰店,,10,jfs/t1/413832/35/176/48114/69cc8915F6068c2d0/008332032087097e.png,1000500740,OLED触摸屏;360度超薄;Ultra 5;HDMI支持;雷电接口;指纹解锁;轻便携带;多扬声器;超薄设计;高性能处理,100325778546,,100325778546
Intel Arc A750 自营,三星（SAMSUNG）Galaxy Book5 360超薄 高性能 15.6英寸 Ultra7 OLED触摸屏 商务办公 便携 笔记本电脑港版,9999.00,三星（SAMSUNG）电脑办公海外京东自营旗舰店,,7,jfs/t1/410490/27/16516/48097/69cc8965F24f636d4/0083320320aee812.png,1000500740,Ultra 7;360超薄;OLED 触摸;超大内存;多扬声器;AI算力强;超薄设计;360°开合,100244139731,,100244139731
Intel Arc A750 自营,蓝戟Arc B580 Photon 12G A750 A770 Photon 16G OC 2400MHz GDD6高端电脑游戏设计显卡 蓝戟Arc A750 Index 8G 官方标配,1459.00,蓝戟电竞旗舰店,蓝戟Arc A750 Index 8G,2000+,jfs/t1/409544/19/3137/280391/69c34ab6Fab205354/008332032075fce4.png,10071127,高频率稳定;卓越画质;高端游戏;快速响应;游戏兼容性;高端性能;多场景适用;HDMI接口;设计利器;创新技术,10062781585274,3000+,10062781585274
Intel Arc A750 自营,蓝戟Intel Arc B580 Photon 12G OC电脑主机电竞游戏智能AI台式DIY组装机全新英特尔显卡新品锐炫I卡 配置四：13400F+蓝戟B580T D4,5849.00,蓝戟电竞旗舰店,配置四：13400F+蓝戟B580T D4,47,jfs/t1/386497/37/18043/144673/69787c25F99746526/008332032077514f.jpg,10071127,电竞游戏主机;台式主机;DIY组装机;电竞级配置;流畅游戏体验;主流显卡;超强图形处理;高效处理器;智能AI;电竞游戏,10128510175917,,10128510175917
Intel Arc A750 自营,蓝戟 英特尔Intel Arc A770 A750 OC GDDR6超频版台式装机电脑高端设计视频解码剪辑电竞独立游戏显卡 A750 8G Index,1509.00,正扬电脑配件专营店,A750 8G Index,1000+,jfs/t1/402927/9/14512/115030/69c1ea4dF231abdda/0083320320682b3c.jpg,12350076,全金属背板;256Bit;AV1硬件加速;高端显卡;电竞优化;超强性能;PCIe 4.0;静音散热;智能风扇控;智能启停,10065186519476,1000+,10065186519476
Intel Arc A750 自营,技嘉（GIGABYTE）魔鹰 5060Ti 8G Gaming OC 8G 显卡 + 650W战圣金牌电源套装 ,4168.00,技嘉京东自营旗舰店,【650W电源套装】5060Ti 8G魔鹰,5000+,jfs/t1/353672/39/9448/102479/69119106F100cc934/66e22a40b6112c4c.jpg,1000000297,4千+店铺粉丝浏览;5万+人浏览,100211605282,1万+,100211605282
Intel Arc A750 自营,蓝戟Arc B580 Photon 12G A750 A770 Photon 16G OC 2400MHz GDD6高端电脑游戏设计显卡 蓝戟Arc B580 Tri 12G OC 官方标配,2219.00,蓝戟电竞旗舰店,蓝戟Arc B580 Tri 12G OC,2000+,jfs/t1/422053/19/10513/98957/69ece750F84f9adf1/00833203204c57b9.jpg,10071127,192Bit位宽;设计利器;2400MHz;PCIe 4.0;游戏设计;12G显存;高端游戏;GDDR6;高端显卡;HDMI接口,10193687490766,3000+,10193687490766
Intel Arc A750 自营,蓝戟 英特尔Intel Arc A770 A750 OC GDDR6超频版台式装机电脑高端设计视频解码剪辑电竞独立游戏显卡 B570 10G Photon白色,1809.00,正扬电脑配件专营店,B570 10G Photon白色,1000+,jfs/t1/409293/22/768/130547/69c1e9ceF1827c52f/00833203202e0cc6.jpg,12350076,超低待机功耗;全新质保三年;灯效炫酷;10G显存;全新质保;低功耗待机;HDMI接口;PCIe 4.0;高端显卡;超频设计,10135588138136,1000+,10135588138136
Intel Arc A750 自营,AOC 酷睿i5 12400F/14400F/RTX3060/5060三角洲打瓦游戏主机电脑台式机组装电脑主机海景房DIY整机 配置九i5 14400F丨512G丨RTX4060,4899.00,AOC电脑主机旗舰店,配置九i5 14400F丨512G丨RTX4060,5000+,jfs/t1/426832/3/12735/192339/69f80f10F6efd3289/008332032037feb1.jpg,20474598,多仓发货;LED风扇;16G大内存;酷睿i5处理;512G固态;游戏发烧,10183025142527,10万+,10183025142527
Intel Arc A750 自营,蓝戟 英特尔Intel Arc A770 A750 OC GDDR6超频版台式装机电脑高端设计视频解码剪辑电竞独立游戏显卡 A770 8G Photon白色,1569.00,正扬电脑配件专营店,A770 8G Photon白色,1000+,jfs/t1/406336/38/16612/104295/69c1ea62Fbdf8ba79/00833203207a2e7b.jpg,12350076,全新质保三年;AV1硬件加速;8GB显存;高端显卡;HDMI输出;超频设计;单光芯片;白色外观;8G大显存;PCIe 4.0,10143261634988,1000+,10143261634988
Intel Arc A750 自营,蓝戟 英特尔Intel Arc A770 A750 OC GDDR6超频版台式装机电脑高端设计视频解码剪辑电竞独立游戏显卡 A770 8G Photon黑色,1559.00,正扬电脑配件专营店,A770 8G Photon黑色,1000+,jfs/t1/407565/20/10255/125804/69c1ea6bF7d4a219f/0083320320f3c9b9.jpg,12350076,智能启停风扇;三年质保;HDMI输出;8GB显存;AI硬件加速;PCIe 4.0;超频设计,10211582854512,1000+,10211582854512
Intel Arc A750 自营,英特尔酷睿Ultra 7 270K PLUS系列 RTX5070Ti 设计游戏台式电脑主机组装电脑工作站Deepseek本地部署 配七：270K PLUS+核显+48G+1T,8899.00,英特尔电脑官方旗舰店,配七：270K PLUS+核显+48G+1T,1000+,jfs/t1/422741/3/20000/99669/69eec3b8F98f54eda/0083320320d0bdac.jpg,16859025,设计游戏;工作站级;本地部署;酷睿Ultra;大内存容量,10148203318290,1000+,10148203318290
Intel Arc A750 自营,英特尔酷睿Ultra 7 270K PLUS系列 RTX5070Ti 设计游戏台式电脑主机组装电脑工作站Deepseek本地部署 配二：270K PLUS+5060Ti 16G,10299.00,英特尔电脑官方旗舰店,配二：270K PLUS+5060Ti 16G,1000+,jfs/t1/428559/2/5813/119779/69f30d7aF971f7f27/008332032076b2ae.jpg,16859025,多任务处理;稳定输出;游戏性能佳;流畅运行;强劲处理器;高端显卡;设计工作站,10138526297384,1000+,10138526297384
Intel Arc A750 自营,英特尔酷睿Ultra 7 270K PLUS系列 RTX5070Ti 设计游戏台式电脑主机组装电脑工作站Deepseek本地部署 配一：270K PLUS+RTX5060Ti,9099.00,英特尔电脑官方旗舰店,配一：270K PLUS+RTX5060Ti,1000+,jfs/t1/428024/25/1328/116679/69eec369Fa9ef2823/0083320320b76534.jpg,16859025,高速体验;高效工作;流畅运行;高效处理器;WiFi无线网;16G大内存;酷睿Ultra7;强劲处理器;酷睿处理;游戏利器,10163116716650,1000+,10163116716650
Intel Arc A750 自营,蓝戟12600KF/14600KF/12400F 5060 A750 B570 B580 12G显卡游戏电竞电脑主机海景房台式组装DIY整机 配置十：i5 14600KF+5060终结者 D5,10699.00,蓝戟电竞旗舰店,配置十：i5 14600KF+5060终结者 D5,100+,jfs/t1/392812/9/1681/118826/69749057F1b71d2ba/00833203209f97cd.jpg,10071127,组装DIY整机;电竞游戏主机;游戏办公,10163718119325,100+,10163718119325
Intel Arc A750 自营,蓝戟 英特尔Intel Arc A770 A750 OC GDDR6超频版台式装机电脑高端设计视频解码剪辑电竞独立游戏显卡 A580 8G Index,1399.00,正扬电脑配件专营店,A580 8G Index,1000+,jfs/t1/407513/29/10334/114868/69c1ea44F0a35e631/0083320320741702.jpg,12350076,全新质保三年;8GB显存;支持个人送保;高端显卡;HDMI输出;8GB大容量;HDMI接口;散热风扇;超频设计;PCIe 4.0,10143773846443,1000+,10143773846443
Intel Arc A750 自营,蓝戟（GUNNIR）Intel Arc A750 Photon 8G OC 电竞游戏独立显卡 蓝戟A750 Index 8G,1459.00,蓝戟电竞旗舰店,蓝戟A750 Index,100+,jfs/t1/409544/19/3137/280391/69c34ab6Fab205354/008332032075fce4.png,10071127,强劲体验;HDMI接口;256bit宽;稳定输出;流畅游戏;超强兼容;高效性能;极致画质;小巧设计;智能启停,10111522588087,100+,10111522588087
Intel Arc A750 自营,蓝戟Gunnir 锐炫ARC A750 GDDR6 游戏设计视频剪辑图灵架构台式电脑高性能独立显卡 A750 Photon  W白色 8G OC,1399.00,蓝戟Gunnir旗舰店,A750 Photon  W白色,81,jfs/t1/386479/27/22782/143510/69796fb6Fef94582d/0083320320d1e118.jpg,13212027,3A游戏显卡;蓝戟高性能显卡;蓝戟游戏显卡;灯效炫酷;256bit位宽;创新技术;稳定输出;英特尔架构;白色外观;兼容广泛,10086978841615,,10086978841615
Intel Arc A750 自营,蓝戟i3 12100F 13100F Intel DG1 A380 A750 1030 3050办公商用主机企业采购家用台式组装电脑DIY整机 配置三：i3 13100F+蓝戟A380 D4,3209.00,蓝戟电竞旗舰店,配置三：i3 13100F+蓝戟A380 D4,59,jfs/t1/416338/15/15875/163676/69dcaf5cF602f97e0/008332032056cfad.jpg,10071127,企业采购家用;电脑DIY整机;商务办公;顺丰速发;限时免息;多媒体中心;静音设计;商用利器;视觉盛宴;高清画质,10120807563716,,10120807563716
Intel Arc A750 自营,蓝戟i3 12100F 13100F Intel DG1 A380 A750 1030 3050办公商用主机企业采购家用台式组装电脑DIY整机 配置七：i3 12100F+3050 D4,3779.00,蓝戟电竞旗舰店,配置七：i3 12100F+3050 D4,59,jfs/t1/418861/23/3834/161918/69dcaf8cFaecc4afb/00833203203b80f6.jpg,10071127,企业采购家用;商务办公;电脑DIY整机;家庭娱乐;流畅游戏;升级空间;高效办公;超清画质;节能设计;强劲性能,10126779972717,,10126779972717
Intel Arc A750 自营,蓝戟12600KF/14600KF/12400F 5060 A750 B570 B580 12G显卡游戏电竞电脑主机海景房台式组装DIY整机 配置五：i5 13400F+蓝戟B580T D4,5699.00,蓝戟电竞旗舰店,配置五：i5 13400F+蓝戟B580T D4,100+,jfs/t1/405252/1/10276/139026/69bb641cF621b1b6c/0083320320af3c21.jpg,10071127,DIY电脑整机;海景房主机;台式组装电脑;i5处理器;流畅运行;主流显卡;强劲性能;主流游戏;游戏利器;高效处理,10125378268155,100+,10125378268155
Intel Arc A750 自营,蓝戟Gunnir 锐炫ARC A380/A580/A750/A770 游戏设计视频剪辑图灵架构台式电脑高性能独立显卡 A750 Photon 亚运联名 OC 8G,1399.00,蓝戟Gunnir旗舰店,A750 Photon 亚运联名 OC,100+,jfs/t1/226149/30/17555/91693/663d86e0F4c431bc3/7c73ed86a87bab35.jpg,13212027,灯效炫酷;多接口设计;高性能显卡;散热高效;独立显存,10087067353444,100+,10087067353444
Intel Arc A750 自营,蓝戟Intel Arc B580 Photon 12G OC电脑主机电竞游戏智能AI台式DIY组装机全新英特尔显卡新品锐炫I卡 配置三：245KF+蓝戟B580T D5,6899.00,蓝戟电竞旗舰店,配置三：245KF+蓝戟B580T D5,47,jfs/t1/415122/40/21328/123335/69dc9980F71a7147d/0083320320b7cf09.jpg,10071127,台式主机;电竞游戏主机;DIY组装机;高效散热设计;精良组装工艺;多元扩展功能;超强显卡性能;稳定流畅运行;强劲性能;智能AI,10128510175916,,10128510175916
Intel Arc A750 自营,蓝戟Intel Arc B580 Photon 12G OC电脑主机电竞游戏智能AI台式DIY组装机全新英特尔显卡新品锐炫I卡 配置七：265KF+蓝戟B580 D5,8199.00,蓝戟电竞旗舰店,配置七：265KF+蓝戟B580 D5,47,jfs/t1/415610/12/17628/119471/69dc99e1F7d7db0e2/00833203203946f4.jpg,10071127,支持新游戏;智能AI;主流显卡;高效游戏;稳定输出;智能AI体验;DIY组装;流畅画面;全新英特尔;电竞游戏,10128510175920,,10128510175920
Intel Arc A750 自营,至尊地带Intel15代酷睿Ultra7 265KF/270K/250K/245KF/RTX5060ti/5070电竞游戏设计渲染台式电脑组装整机 配一15代U5 225F丨RTX3060丨16G,5199.00,至尊地带电竞官方旗舰店,配一15代U5 225F丨RTX3060丨16G,1000+,jfs/t1/419731/31/6311/193092/69e1d837F453f2f75/0083320320421cb6.jpg,256920505,官方直营;酷睿Ultra5;512G固态;全新行货;强芯所至,10213804189287,1000+,10213804189287
Intel Arc A750 自营,英特尔（Intel）14代酷睿i5 14600KF盒装  CPU+显卡套装 华硕5060ti b580 蓝戟 B580-TRI-12G-OC 14600KF盒装,3998.89,英特尔（Intel）电脑旗舰店,蓝戟 B580-TRI-12G-OC,1,jfs/t1/404893/9/16500/94095/69bd22e2Ff59299b9/008332032057a09b.jpg,233963389,,10213999457271,,10213999457271
Intel Arc A750 自营,蓝戟Intel Arc B580 Photon 12G OC电脑主机电竞游戏智能AI台式DIY组装机全新英特尔显卡新品锐炫I卡 配置八：270K PLUS+英特尔核显 D5,8099.00,蓝戟电竞旗舰店,配置八：270K PLUS+英特尔核显 D5,47,jfs/t1/418970/13/4778/103437/69dc9a0fF61d54a4b/0083320320527f68.jpg,10071127,高效散热;高端配置;快速响应;硬件兼容性好;英特尔显卡;显卡主流游戏;DIY自由;强劲性能;流畅游戏体验;强大图形处理,10128510175921,,10128510175921
Intel Arc A750 自营,蓝戟Arc B580 Photon 12G A750 A770 Photon 16G OC 2400MHz GDD6高端电脑游戏设计显卡 蓝戟Arc A580 Index 8G 官方标配,1309.00,蓝戟电竞旗舰店,蓝戟Arc A580 Index 8G,2000+,jfs/t1/410095/24/357/385907/69c34af5F23bfd1e1/00833203204e6006.png,10071127,游戏优化;超强稳定性;强劲性能;高端游戏,10063771635673,3000+,10063771635673
Intel Arc A750 自营,蓝戟i3 12100F 13100F Intel DG1 A380 A750 1030 3050办公商用主机企业采购家用台式组装电脑DIY整机 配置四：i3 12100F+蓝戟A750 D4,4099.00,蓝戟电竞旗舰店,配置四：i3 12100F+蓝戟A750 D4,59,jfs/t1/419704/34/3137/163105/69dcaf6fFefabb0aa/00833203206b0867.jpg,10071127,企业采购家用;商务办公;电脑DIY整机;性能卓越;兼容性强;流畅游戏;高效性能;高清画质;办公利器;商用佳选,10120807563717,,10120807563717
Intel Arc A750 自营,英特尔酷睿Ultra 7 270K PLUS系列 RTX5070Ti 设计游戏台式电脑主机组装电脑工作站Deepseek本地部署 配六：270K PLUS+核显+32G+1T,7399.00,英特尔电脑官方旗舰店,配六：270K PLUS+核显+32G+1T,1000+,jfs/t1/424404/34/12918/91604/69eec3abF32f8ba09/0083320320957823.jpg,16859025,高速存储;多任务处理;设计游戏专用;酷睿Ultra;本地部署便捷;工作站级性能;大内存容量,10139267908718,1000+,10139267908718
Intel Arc A580 自营,蓝戟ARGB显卡支架,69.00,蓝戟京东自营旗舰店,,52,jfs/t1/129108/8/44929/11385/6621cf88F0b84a628/67aba20eccfa4fdf.jpg,1000426917,稳固支撑;RGB灯效,100111905400,,100111905400
Intel Arc A580 自营,英特尔（Intel）蓝戟Arc A580 Index 8G GDDR6视频剪辑AI设计游戏显卡 A580 INDEX 【黑色+两风扇】 全新盒装 / 质保三年,1941.00,辉睿电脑组件店,A580 INDEX 【黑色+两风扇】,1,jfs/t1/417979/37/2560/76590/69d85c77F0ef7a9fa/00833203201a09ef.jpg,65929074,,10216963310766,,10216963310766
Intel Arc A580 自营,英特尔（Intel）蓝戟Arc A580 Index 8G GDDR6视频剪辑AI设计游戏显卡 A580 INDEX 【黑色+两风扇】 全新盒装 / 质保三年,1941.00,睿凯数码电脑优选店,A580 INDEX 【黑色+两风扇】,0,jfs/t1/409027/23/14953/76590/69ca22b9F445e5d20/00833203200309dc.jpg,88361568,AI设计加速;三年质保;双风扇散热;8G大显存;黑色炫酷;视频剪辑;蓝戟系列;全新盒装品,10215345269106,,10215345269106
Intel Arc A580 自营,英特尔（Intel） 酷睿Ultra5 225F系列 RTX5080 游戏设计直播 台式电脑主机 DIY组装电脑 配置二：U5-225F+ARC A580-8G,9999.00,英特尔集宇专卖店,配置二：U5-225F+ARC A580-8G,1000+,jfs/t1/377357/7/21990/135384/694ce635F9598d7d4/a2a80e113dac21b9.jpg,10111304,兼容性强;新式控制器;性能可靠;强劲处理器;酷睿加持,58425426893,2000+,58425426893
Intel Arc A580 自营,技嘉（GIGABYTE）魔鹰 5060Ti 8G Gaming OC 8G 显卡 + 650W战圣金牌电源套装 ,4168.00,技嘉京东自营旗舰店,【650W电源套装】5060Ti 8G魔鹰,5000+,jfs/t1/353672/39/9448/102479/69119106F100cc934/66e22a40b6112c4c.jpg,1000000297,超100万人关注店铺;5万+人浏览,100211605282,1万+,100211605282
Intel Arc A580 自营,英特尔（Intel）酷睿Ultra7 265K搭配华硕5080/5070/蓝戟B580/570显卡Ai设计游戏 刺客信条台式电脑主机组装 配置七：U7 265KF+ARC A580-8G 定制主机,9999.00,英特尔集宇专卖店,配置七：U7 265KF+ARC A580-8G,2000+,jfs/t1/378431/13/15193/149815/694cf3dfF6a890976/1a55563fb3aed465.jpg,10111304,顺丰包邮;三年质保;定制专属;稳定主板;强劲显卡;高效处理器;高速固态;大内存容量,10206496396574,2000+,10206496396574
Intel Arc A580 自营,蓝戟Intel Arc B580/B570 PHOTON INDEX/10G/12G A580 8G电脑显卡 A580 Index 8G 10GB x 赠鼠标垫,5810.00,金晓数码经营部,A580 Index 8G,0,jfs/t1/323584/21/16119/88966/68b95e26F06e59cd3/82edc662ff9247ce.jpg,18310619,DP高清输出;英特尔芯;英特尔芯片;HDMI接口;HDMI连接;高显存容量,10167452284289,,10167452284289
Intel Arc A580 自营,蓝戟Intel Arc B580/B570 PHOTON INDEX/10G/12G A580 8G电脑显卡 A580 Index 8G 12GB x 赠鼠标垫,5810.00,金晓数码经营部,A580 Index 8G,0,jfs/t1/323584/21/16119/88966/68b95e26F06e59cd3/82edc662ff9247ce.jpg,18310619,HDMI接口;英特尔芯片;英特尔芯;HDMI输出;8GB显存;DP接口,10167452284290,,10167452284290
Intel Arc A580 自营,蓝戟Intel Arc B580/B570 PHOTON INDEX/10G/12G A580 8G电脑显卡 A580 Index 8G 8GB x 赠鼠标垫,3130.00,金晓数码经营部,A580 Index 8G,0,jfs/t1/323584/21/16119/88966/68b95e26F06e59cd3/82edc662ff9247ce.jpg,18310619,英特尔芯片;HDMI支持,10167452284288,,10167452284288
Intel Arc A580 自营,英特尔专业设计师图形工作站Ultra 265KF/B580/RTX5070 5080视频剪辑3D建模平面绘图组装台式电脑主机 230F+A770+16G+1T丨配置一,6329.00,英特尔（Intel）电脑旗舰店,230F+A770+16G+1T丨配置一,4,jfs/t1/420359/9/9385/97648/69e20d25Fa3da6ce8/0083320320f0fd48.jpg,233963389,强劲显卡;专业设计;稳定性能;大容量存储;流畅创作,10211120060076,,10211120060076
Intel Arc A580 自营,蓝戟Arc B580 Photon 12G A750 A770 Photon 16G OC 2400MHz GDD6高端电脑游戏设计显卡 蓝戟Arc A580 Index 8G 官方标配,1309.00,蓝戟电竞旗舰店,蓝戟Arc A580 Index 8G,2000+,jfs/t1/410095/24/357/385907/69c34af5F23bfd1e1/00833203204e6006.png,10071127,游戏优化;超强稳定性;强劲性能;高端游戏,10063771635673,3000+,10063771635673
Intel Arc A580 自营,蓝戟Intel Arc B580 Photon 12G OC电脑主机电竞游戏智能AI台式DIY组装机全新英特尔显卡新品锐炫I卡 配置四：13400F+蓝戟B580T D4,5849.00,蓝戟电竞旗舰店,配置四：13400F+蓝戟B580T D4,47,jfs/t1/386497/37/18043/144673/69787c25F99746526/008332032077514f.jpg,10071127,电竞游戏主机;台式主机;DIY组装机;电竞级配置;流畅游戏体验;主流显卡;超强图形处理;高效处理器;智能AI;电竞游戏,10128510175917,,10128510175917
Intel Arc A580 自营,蓝戟 Intel Arc A580 Index 8G GDDR6游戏设计台式电脑显卡i卡 蓝戟 A580 Index 8G,1309.00,蓝戟电竞旗舰店,蓝戟 A580 Index 8G,59,jfs/t1/410095/24/357/385907/69c34af5F23bfd1e1/00833203204e6006.png,10071127,高性能游戏;智能启停;人工智能;高效散热;沉浸游戏;超快响应;256bit位宽;高清显示输出;卓越稳定;兼容广泛,10111510316139,,10111510316139
Intel Arc A580 自营,华硕 B860M重炮手WIFI主板+intel-U5 245K CPU  主板+CPU套装,2569.00,华硕京东自营旗舰店,华硕B860M重炮手WIFI+245K,2000+,jfs/t1/267255/2/14629/140750/6790b71bF40ad9d3f/3760e06154f62132.jpg,1000000225,兼容性强;紧凑设计;丰富接口;稳定性能,100145270787,1万+,100145270787
Intel Arc A580 自营,AOC 酷睿i5 12400F/14400F/RTX3060/5060三角洲打瓦游戏主机电脑台式机组装电脑主机海景房DIY整机 配置九i5 14400F丨512G丨RTX4060,4899.00,AOC电脑主机旗舰店,配置九i5 14400F丨512G丨RTX4060,5000+,jfs/t1/426832/3/12735/192339/69f80f10F6efd3289/008332032037feb1.jpg,20474598,多仓发货;LED风扇;16G大内存;酷睿i5处理;512G固态;游戏发烧,10183025142527,10万+,10183025142527
Intel Arc A580 自营,蓝戟Arc B580 Photon 12G A750 A770 Photon 16G OC 2400MHz GDD6高端电脑游戏设计显卡 蓝戟Arc B580 Tri 12G OC 官方标配,2219.00,蓝戟电竞旗舰店,蓝戟Arc B580 Tri 12G OC,2000+,jfs/t1/422053/19/10513/98957/69ece750F84f9adf1/00833203204c57b9.jpg,10071127,192Bit位宽;设计利器;2400MHz;PCIe 4.0;游戏设计;12G显存;高端游戏;GDDR6;高端显卡;HDMI接口,10193687490766,3000+,10193687490766
Intel Arc A580 自营,英特尔酷睿Ultra5 250K PLUS系列 RTX5060Ti 三角洲行动设计游戏台式电脑主机DIY组装电脑 配三：245KF+5060Ti,7499.00,英特尔电脑官方旗舰店,配三：245KF+5060Ti,52,jfs/t1/421515/36/22613/94455/69eec335F02375205/00833203200a9977.jpg,16859025,16G内存;WiFi支持;1TB存储;七彩虹主板;酷睿Ultra5,10184880144181,,10184880144181
Intel Arc A580 自营,蓝戟Intel Arc B580 Photon 12G OC电脑主机电竞游戏智能AI台式DIY组装机全新英特尔显卡新品锐炫I卡 配置七：265KF+蓝戟B580 D5,8199.00,蓝戟电竞旗舰店,配置七：265KF+蓝戟B580 D5,47,jfs/t1/415610/12/17628/119471/69dc99e1F7d7db0e2/00833203203946f4.jpg,10071127,支持新游戏;智能AI;主流显卡;高效游戏;稳定输出;智能AI体验;DIY组装;流畅画面;全新英特尔;电竞游戏,10128510175920,,10128510175920
Intel Arc A580 自营,蓝戟i5 12400F/13400F/13490F B580 B570 5060 5060Ti显卡组装电脑游戏电竞设计主机海景房台式DIY整机 配置五：i5 13490F+A770 16G D4 标准,6429.00,蓝戟电竞旗舰店,配置五：i5 13490F+A770 16G D4,54,jfs/t1/392096/38/7341/134593/69787716Fd61785ef/0083320320a6d1ce.jpg,10071127,海景房主机;电竞游戏主机;超凡性能;流畅游戏;高清画质;强劲显卡,10126149748698,,10126149748698
